,match_x_x,bowlingTeam,bowlerName,overs,maiden,runs_x,wickets,economy,0s,4s_x,6s_x,wides,noBalls,match_id,winner_x,margin_x,matchDate_x,match_x_y,teamInnings,battingPos,batsmanName,runs_y,balls,4s_y,6s_y,SR,out/not_out,winner_y,margin_y,matchDate_y
87,Namibia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,4.0,0,27,1,6.75,8,1,1,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,4,Danushka Gunathilaka,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
88,Namibia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,4.0,0,27,1,6.75,8,1,1,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,5,Bhanuka Rajapaksa,20,21,2,0,95.23,out,Namibia,55 runs,"Oct 16, 2022"
89,Namibia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,4.0,0,27,1,6.75,8,1,1,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,6,Dasun Shanaka(c),29,23,2,1,126.08,out,Namibia,55 runs,"Oct 16, 2022"
90,Namibia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,4.0,0,27,1,6.75,8,1,1,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,7,Wanindu Hasaranga de Silva,4,8,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
91,Namibia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,4.0,0,27,1,6.75,8,1,1,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,8,Chamika Karunaratne,5,8,0,0,62.5,out,Namibia,55 runs,"Oct 16, 2022"
92,Namibia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,4.0,0,27,1,6.75,8,1,1,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,9,Pramod Madushan,0,0,0,0,-,out,Namibia,55 runs,"Oct 16, 2022"
93,Namibia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,4.0,0,27,1,6.75,8,1,1,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,10,Dushmantha Chameera,8,15,0,0,53.33,out,Namibia,55 runs,"Oct 16, 2022"
94,Namibia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,4.0,0,27,1,6.75,8,1,1,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,11,Maheesh Theekshana,11,11,0,1,100,not_out,Namibia,55 runs,"Oct 16, 2022"
95,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,1,Michael van Lingen,3,6,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
96,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,2,Divan la Cock,9,9,1,0,100,out,Namibia,55 runs,"Oct 16, 2022"
97,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,3,Jan Nicol Loftie-Eaton,20,12,1,2,166.66,out,Namibia,55 runs,"Oct 16, 2022"
98,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,4,Stephan Baard,26,24,2,0,108.33,out,Namibia,55 runs,"Oct 16, 2022"
99,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,5,Gerhard Erasmus(c),20,24,0,0,83.33,out,Namibia,55 runs,"Oct 16, 2022"
100,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,6,Jan Frylinck,44,28,4,0,157.14,out,Namibia,55 runs,"Oct 16, 2022"
101,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,7,David Wiese,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
102,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,8,JJ Smit,31,16,2,2,193.75,not_out,Namibia,55 runs,"Oct 16, 2022"
103,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,1,Pathum Nissanka,9,10,1,0,90,out,Namibia,55 runs,"Oct 16, 2022"
104,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,2,Kusal Mendis,6,6,0,0,100,out,Namibia,55 runs,"Oct 16, 2022"
105,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,3,Dhananjaya de Silva,12,11,1,0,109.09,out,Namibia,55 runs,"Oct 16, 2022"
106,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,4,Danushka Gunathilaka,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
107,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,5,Bhanuka Rajapaksa,20,21,2,0,95.23,out,Namibia,55 runs,"Oct 16, 2022"
108,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,6,Dasun Shanaka(c),29,23,2,1,126.08,out,Namibia,55 runs,"Oct 16, 2022"
109,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,7,Wanindu Hasaranga de Silva,4,8,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
110,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,8,Chamika Karunaratne,5,8,0,0,62.5,out,Namibia,55 runs,"Oct 16, 2022"
111,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,9,Pramod Madushan,0,0,0,0,-,out,Namibia,55 runs,"Oct 16, 2022"
112,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,10,Dushmantha Chameera,8,15,0,0,53.33,out,Namibia,55 runs,"Oct 16, 2022"
113,Namibia Vs Sri Lanka,Namibia,Gerhard Erasmus,1.0,0,8,0,8.0,1,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,11,Maheesh Theekshana,11,11,0,1,100,not_out,Namibia,55 runs,"Oct 16, 2022"
114,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,1,Michael van Lingen,3,6,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
115,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,2,Divan la Cock,9,9,1,0,100,out,Namibia,55 runs,"Oct 16, 2022"
116,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,3,Jan Nicol Loftie-Eaton,20,12,1,2,166.66,out,Namibia,55 runs,"Oct 16, 2022"
117,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,4,Stephan Baard,26,24,2,0,108.33,out,Namibia,55 runs,"Oct 16, 2022"
118,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,5,Gerhard Erasmus(c),20,24,0,0,83.33,out,Namibia,55 runs,"Oct 16, 2022"
119,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,6,Jan Frylinck,44,28,4,0,157.14,out,Namibia,55 runs,"Oct 16, 2022"
120,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,7,David Wiese,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
121,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,8,JJ Smit,31,16,2,2,193.75,not_out,Namibia,55 runs,"Oct 16, 2022"
122,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,1,Pathum Nissanka,9,10,1,0,90,out,Namibia,55 runs,"Oct 16, 2022"
123,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,2,Kusal Mendis,6,6,0,0,100,out,Namibia,55 runs,"Oct 16, 2022"
124,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,3,Dhananjaya de Silva,12,11,1,0,109.09,out,Namibia,55 runs,"Oct 16, 2022"
125,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,4,Danushka Gunathilaka,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
126,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,5,Bhanuka Rajapaksa,20,21,2,0,95.23,out,Namibia,55 runs,"Oct 16, 2022"
127,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,6,Dasun Shanaka(c),29,23,2,1,126.08,out,Namibia,55 runs,"Oct 16, 2022"
128,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,7,Wanindu Hasaranga de Silva,4,8,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
129,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,8,Chamika Karunaratne,5,8,0,0,62.5,out,Namibia,55 runs,"Oct 16, 2022"
130,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,9,Pramod Madushan,0,0,0,0,-,out,Namibia,55 runs,"Oct 16, 2022"
131,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,10,Dushmantha Chameera,8,15,0,0,53.33,out,Namibia,55 runs,"Oct 16, 2022"
132,Namibia Vs Sri Lanka,Namibia,David Wiese,4.0,0,16,2,4.0,13,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,11,Maheesh Theekshana,11,11,0,1,100,not_out,Namibia,55 runs,"Oct 16, 2022"
133,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,1,Michael van Lingen,3,6,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
134,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,2,Divan la Cock,9,9,1,0,100,out,Namibia,55 runs,"Oct 16, 2022"
135,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,3,Jan Nicol Loftie-Eaton,20,12,1,2,166.66,out,Namibia,55 runs,"Oct 16, 2022"
136,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,4,Stephan Baard,26,24,2,0,108.33,out,Namibia,55 runs,"Oct 16, 2022"
137,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,5,Gerhard Erasmus(c),20,24,0,0,83.33,out,Namibia,55 runs,"Oct 16, 2022"
138,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,6,Jan Frylinck,44,28,4,0,157.14,out,Namibia,55 runs,"Oct 16, 2022"
139,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,7,David Wiese,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
140,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,8,JJ Smit,31,16,2,2,193.75,not_out,Namibia,55 runs,"Oct 16, 2022"
141,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,1,Pathum Nissanka,9,10,1,0,90,out,Namibia,55 runs,"Oct 16, 2022"
142,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,2,Kusal Mendis,6,6,0,0,100,out,Namibia,55 runs,"Oct 16, 2022"
143,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,3,Dhananjaya de Silva,12,11,1,0,109.09,out,Namibia,55 runs,"Oct 16, 2022"
144,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,4,Danushka Gunathilaka,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
145,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,5,Bhanuka Rajapaksa,20,21,2,0,95.23,out,Namibia,55 runs,"Oct 16, 2022"
146,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,6,Dasun Shanaka(c),29,23,2,1,126.08,out,Namibia,55 runs,"Oct 16, 2022"
147,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,7,Wanindu Hasaranga de Silva,4,8,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
148,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,8,Chamika Karunaratne,5,8,0,0,62.5,out,Namibia,55 runs,"Oct 16, 2022"
149,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,9,Pramod Madushan,0,0,0,0,-,out,Namibia,55 runs,"Oct 16, 2022"
150,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,10,Dushmantha Chameera,8,15,0,0,53.33,out,Namibia,55 runs,"Oct 16, 2022"
151,Namibia Vs Sri Lanka,Namibia,Bernard Scholtz,4.0,0,18,2,4.5,10,1,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,11,Maheesh Theekshana,11,11,0,1,100,not_out,Namibia,55 runs,"Oct 16, 2022"
152,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,1,Michael van Lingen,3,6,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
153,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,2,Divan la Cock,9,9,1,0,100,out,Namibia,55 runs,"Oct 16, 2022"
154,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,3,Jan Nicol Loftie-Eaton,20,12,1,2,166.66,out,Namibia,55 runs,"Oct 16, 2022"
155,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,4,Stephan Baard,26,24,2,0,108.33,out,Namibia,55 runs,"Oct 16, 2022"
156,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,5,Gerhard Erasmus(c),20,24,0,0,83.33,out,Namibia,55 runs,"Oct 16, 2022"
157,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,6,Jan Frylinck,44,28,4,0,157.14,out,Namibia,55 runs,"Oct 16, 2022"
158,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,7,David Wiese,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
159,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,8,JJ Smit,31,16,2,2,193.75,not_out,Namibia,55 runs,"Oct 16, 2022"
160,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,1,Pathum Nissanka,9,10,1,0,90,out,Namibia,55 runs,"Oct 16, 2022"
161,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,2,Kusal Mendis,6,6,0,0,100,out,Namibia,55 runs,"Oct 16, 2022"
162,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,3,Dhananjaya de Silva,12,11,1,0,109.09,out,Namibia,55 runs,"Oct 16, 2022"
163,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,4,Danushka Gunathilaka,0,1,0,0,0,out,Namibia,55 runs,"Oct 16, 2022"
164,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,5,Bhanuka Rajapaksa,20,21,2,0,95.23,out,Namibia,55 runs,"Oct 16, 2022"
165,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,6,Dasun Shanaka(c),29,23,2,1,126.08,out,Namibia,55 runs,"Oct 16, 2022"
166,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,7,Wanindu Hasaranga de Silva,4,8,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
167,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,8,Chamika Karunaratne,5,8,0,0,62.5,out,Namibia,55 runs,"Oct 16, 2022"
168,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,9,Pramod Madushan,0,0,0,0,-,out,Namibia,55 runs,"Oct 16, 2022"
169,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,10,Dushmantha Chameera,8,15,0,0,53.33,out,Namibia,55 runs,"Oct 16, 2022"
170,Namibia Vs Sri Lanka,Namibia,Ben Shikongo,3.0,1,22,2,7.33,6,3,0,0,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Sri Lanka,11,Maheesh Theekshana,11,11,0,1,100,not_out,Namibia,55 runs,"Oct 16, 2022"
171,Namibia Vs Sri Lanka,Namibia,JJ Smit,3.0,0,16,1,5.33,7,0,0,1,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,1,Michael van Lingen,3,6,0,0,50,out,Namibia,55 runs,"Oct 16, 2022"
172,Namibia Vs Sri Lanka,Namibia,JJ Smit,3.0,0,16,1,5.33,7,0,0,1,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,2,Divan la Cock,9,9,1,0,100,out,Namibia,55 runs,"Oct 16, 2022"
173,Namibia Vs Sri Lanka,Namibia,JJ Smit,3.0,0,16,1,5.33,7,0,0,1,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,3,Jan Nicol Loftie-Eaton,20,12,1,2,166.66,out,Namibia,55 runs,"Oct 16, 2022"
174,Namibia Vs Sri Lanka,Namibia,JJ Smit,3.0,0,16,1,5.33,7,0,0,1,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,4,Stephan Baard,26,24,2,0,108.33,out,Namibia,55 runs,"Oct 16, 2022"
175,Namibia Vs Sri Lanka,Namibia,JJ Smit,3.0,0,16,1,5.33,7,0,0,1,0,T20I # 1823,Namibia,55 runs,"Oct 16, 2022",Namibia Vs Sri Lanka,Namibia,5,Gerhard Erasmus(c),20,24,0,0,83.33,out,Namibia,55 runs,"Oct 16, 2022"
